product_code;active;name;price;vat;unit;category;barcode;producer;currency;other_price;pkwiu;weight;gauge;priority;short_description;description;price_wholesale;price_special;manual_historical_price;manual_historical_price_wholesale;manual_historical_price_special;price_buying;stock;stock_warnlevel;package;availability;delivery;views;"images 1";"images 2";"images 3";"images 4";rank;rank_votes;seo_title;seo_description;seo_keywords;seo_url;booster;producer_code;warehouse_code;length;width;height
SSDS8600;0;"STAR. Wiertło S-SDS  8 x 600";30.13;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418860804;Starfix;PLN;0.00;25.73.40.0;0.16;;0;"STAR. Wiertło S-SDS  8 x 600";"STAR. Wiertło S-SDS  8 x 600";30.13;30.13;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24541.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24542.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24543.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS81000;0;"STAR. Wiertło S-SDS  8 x1000";49.61;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418860811;Starfix;PLN;0.00;25.73.40.0;0.25;;0;"STAR. Wiertło S-SDS  8 x1000";"STAR. Wiertło S-SDS  8 x1000";49.61;49.61;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24544.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24545.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24546.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS10110;1;"STAR. Wiertło S-SDS 10 x 110";9.76;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418860835;Starfix;PLN;0.00;25.73.40.0;0.06;;0;"STAR. Wiertło S-SDS 10 x 110";"STAR. Wiertło S-SDS 10 x 110";9.76;9.76;;;;0.00;1308;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24547.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24548.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24549.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS10160;1;"STAR. Wiertło S-SDS 10 x 160";12.11;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451662;Starfix;PLN;0.00;25.73.40.0;0.07;;0;"STAR. Wiertło S-SDS 10 x 160";"STAR. Wiertło S-SDS 10 x 160";12.11;12.11;;;;0.00;2111;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24550.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24551.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24552.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS10210;1;"STAR. Wiertło S-SDS 10 x 210";14.22;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904415183;Starfix;PLN;0.00;25.73.40.0;0.09;;0;"STAR. Wiertło S-SDS 10 x 210";"STAR. Wiertło S-SDS 10 x 210";14.22;14.22;;;;0.00;2284;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24553.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24554.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24555.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS10600;1;"STAR. Wiertło S-SDS 10 x 600";40.33;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418860880;Starfix;PLN;0.00;25.73.40.0;0.24;;0;"STAR. Wiertło S-SDS 10 x 600";"STAR. Wiertło S-SDS 10 x 600";40.33;40.33;;;;0.00;628;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24556.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24557.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24558.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS12160;1;"STAR. Wiertło S-SDS 12 x 160";15.14;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451679;Starfix;PLN;0.00;25.73.40.0;0.09;;0;"STAR. Wiertło S-SDS 12 x 160";"STAR. Wiertło S-SDS 12 x 160";15.14;15.14;;;;0.00;267;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24559.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24560.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24561.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS12210;1;"STAR. Wiertło S-SDS 12 x 210";17.83;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451730;Starfix;PLN;0.00;25.73.40.0;0.11;;0;"STAR. Wiertło S-SDS 12 x 210";"STAR. Wiertło S-SDS 12 x 210";17.83;17.83;;;;0.00;762;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24562.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24563.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24564.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS12260;1;"STAR. Wiertło S-SDS 12 x 260";19.48;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451822;Starfix;PLN;0.00;25.73.40.0;0.14;;0;"STAR. Wiertło S-SDS 12 x 260";"STAR. Wiertło S-SDS 12 x 260";19.48;19.48;;;;0.00;376;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24565.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24566.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24567.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS12300;1;"STAR. Wiertło S-SDS 12 x 300";23.30;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451914;Starfix;PLN;0.00;25.73.40.0;0.16;;0;"STAR. Wiertło S-SDS 12 x 300";"STAR. Wiertło S-SDS 12 x 300";23.30;23.30;;;;0.00;716;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24568.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24569.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24570.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS14160;1;"STAR. Wiertło S-SDS 14 x 160";18.75;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861016;Starfix;PLN;0.00;25.73.40.0;0.11;;0;"STAR. Wiertło S-SDS 14 x 160";"STAR. Wiertło S-SDS 14 x 160";18.75;18.75;;;;0.00;90;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24571.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24572.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24573.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS14210;1;"STAR. Wiertło S-SDS 14 x 210";21.87;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451747;Starfix;PLN;0.00;25.73.40.0;0.15;;0;"STAR. Wiertło S-SDS 14 x 210";"STAR. Wiertło S-SDS 14 x 210";21.87;21.87;;;;0.00;154;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24574.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24575.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24576.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS14260;1;"STAR. Wiertło S-SDS 14 x 260";23.97;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451839;Starfix;PLN;0.00;25.73.40.0;0.18;;0;"STAR. Wiertło S-SDS 14 x 260";"STAR. Wiertło S-SDS 14 x 260";23.97;23.97;;;;0.00;194;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24577.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24578.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24579.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS14300;1;"STAR. Wiertło S-SDS 14 x 300";29.60;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861054;Starfix;PLN;0.00;25.73.40.0;0.21;;0;"STAR. Wiertło S-SDS 14 x 300";"STAR. Wiertło S-SDS 14 x 300";29.60;29.60;;;;0.00;289;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24580.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24581.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24582.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS14460;1;"STAR. Wiertło S-SDS 14 x 460";41.14;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861061;Starfix;PLN;0.00;25.73.40.0;0;;0;"STAR. Wiertło S-SDS 14 x 460";"STAR. Wiertło S-SDS 14 x 460";41.14;41.14;;;;0.00;1;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24583.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24584.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24585.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS16160;1;"STAR. Wiertło S-SDS 16 x 160";20.17;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861122;Starfix;PLN;0.00;25.73.40.0;0.12;;0;"STAR. Wiertło S-SDS 16 x 160";"STAR. Wiertło S-SDS 16 x 160";20.17;20.17;;;;0.00;124;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24586.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24587.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24588.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS16210;1;"STAR. Wiertło S-SDS 16 x 210";22.78;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451754;Starfix;PLN;0.00;25.73.40.0;0.18;;0;"STAR. Wiertło S-SDS 16 x 210";"STAR. Wiertło S-SDS 16 x 210";22.78;22.78;;;;0.00;23;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24589.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24590.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24591.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS16260;1;"STAR. Wiertło S-SDS 16 x 260";32.31;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451846;Starfix;PLN;0.00;25.73.40.0;0.22;;0;"STAR. Wiertło S-SDS 16 x 260";"STAR. Wiertło S-SDS 16 x 260";32.31;32.31;;;;0.00;36;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24592.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24593.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24594.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS16300;1;"STAR. Wiertło S-SDS 16 x 300";37.32;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861153;Starfix;PLN;0.00;25.73.40.0;0;;0;"STAR. Wiertło S-SDS 16 x 300";"STAR. Wiertło S-SDS 16 x 300";37.32;37.32;;;;0.00;5;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24595.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24596.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24597.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS16460;1;"STAR. Wiertło S-SDS 16 x 460";53.26;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904452041;Starfix;PLN;0.00;25.73.40.0;0.41;;0;"STAR. Wiertło S-SDS 16 x 460";"STAR. Wiertło S-SDS 16 x 460";53.26;53.26;;;;0.00;10;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24598.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24599.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24600.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS16600;1;"STAR. Wiertło S-SDS 16 x 600";69.94;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904452171;Starfix;PLN;0.00;25.73.40.0;0;;0;"STAR. Wiertło S-SDS 16 x 600";"STAR. Wiertło S-SDS 16 x 600";69.94;69.94;;;;0.00;11;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24601.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24602.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24603.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS161000;1;"STAR. Wiertło S-SDS 16 x1000";123.12;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904443810;Starfix;PLN;0.00;25.73.40.0;0;;0;"STAR. Wiertło S-SDS 16 x1000";"STAR. Wiertło S-SDS 16 x1000";123.12;123.12;;;;0.00;28;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24604.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24605.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24606.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS18210;1;"STAR. Wiertło S-SDS 18 x 210";27.73;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451761;Starfix;PLN;0.00;25.73.40.0;0.19;;0;"STAR. Wiertło S-SDS 18 x 210";"STAR. Wiertło S-SDS 18 x 210";27.73;27.73;;;;0.00;115;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24607.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24608.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24609.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS18300;1;"STAR. Wiertło S-SDS 18 x 300";44.99;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861214;Starfix;PLN;0.00;25.73.40.0;0;;0;"STAR. Wiertło S-SDS 18 x 300";"STAR. Wiertło S-SDS 18 x 300";44.99;44.99;;;;0.00;40;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24610.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24611.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24612.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS20210;1;"STAR. Wiertło S-SDS 20 x 210";76.66;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451778;Starfix;PLN;0.00;25.73.40.0;0.25;;0;"STAR. Wiertło S-SDS 20 x 210";"STAR. Wiertło S-SDS 20 x 210";76.66;76.66;;;;0.00;6;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24613.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24614.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24615.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS20460;1;"STAR. Wiertło S-SDS 20 x 460";53.91;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861276;Starfix;PLN;0.00;25.73.40.0;0.57;;0;"STAR. Wiertło S-SDS 20 x 460";"STAR. Wiertło S-SDS 20 x 460";53.91;53.91;;;;0.00;73;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24616.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24617.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24618.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS20600;1;"STAR. Wiertło S-SDS 20 x 600";69.55;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861283;Starfix;PLN;0.00;25.73.40.0;0.71;;0;"STAR. Wiertło S-SDS 20 x 600";"STAR. Wiertło S-SDS 20 x 600";69.55;69.55;;;;0.00;99;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24619.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24620.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24621.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS201000;0;"STAR. Wiertło S-SDS 20 x1000";110.46;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418861290;Starfix;PLN;0.00;25.73.40.0;1.25;;0;"STAR. Wiertło S-SDS 20 x1000";"STAR. Wiertło S-SDS 20 x1000";110.46;110.46;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24622.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24623.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24624.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS24260;1;"STAR. Wiertło S-SDS 24 x 260";54.62;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451860;Starfix;PLN;0.00;25.73.40.0;0;;0;"STAR. Wiertło S-SDS 24 x 260";"STAR. Wiertło S-SDS 24 x 260";54.62;54.62;;;;0.00;12;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24625.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24626.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24627.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS25260;0;"STAR. Wiertło S-SDS 25 x 260";56.05;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451877;Starfix;PLN;0.00;25.73.40.0;0;;0;"STAR. Wiertło S-SDS 25 x 260";"STAR. Wiertło S-SDS 25 x 260";56.05;56.05;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24628.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24629.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24630.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS26260;0;"STAR. Wiertło S-SDS 26 x 260";62.46;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451884;Starfix;PLN;0.00;25.73.40.0;0.57;;0;"STAR. Wiertło S-SDS 26 x 260";"STAR. Wiertło S-SDS 26 x 260";62.46;62.46;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24631.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24632.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24633.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SPS250;1;"STAR. Szpicak SPS-SDS 250";22.90;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Osprzęt do kucia SDS";6935904401445;Starfix;PLN;0.00;25.73.40.0;0.24;;0;"STAR. Szpicak SPS-SDS 250";"Dłuta z uchwytem SDS-Plus marki Starcraft stosuje się do<br/>kucia, podkuwania w murowych materiałach udowlanych.";22.90;22.90;;;;0.00;531;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24634.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24635.png;;;0;0;;;;;;;;0.0000;0.0000;0.0000
SPB22250;1;"STAR. Bruzdownik SPB-SDS 22 x 250";38.16;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Osprzęt do kucia SDS";6935904401476;Starfix;PLN;0.00;25.73.40.0;0.28;;0;"STAR. Bruzdownik SPB-SDS 22 x 250";"Dłuta z uchwytem SDS-Plus marki Starcraft stosuje się do<br/>kucia, podkuwania w murowych materiałach udowlanych.";38.16;38.16;;;;0.00;204;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24636.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24637.png;;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS8110;1;"STAR. Wiertło S-SDS  8 x 110";8.29;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904451617;Starfix;PLN;0.00;25.73.40.0;0.05;;0;"STAR. Wiertło S-SDS  8 x 110";"STAR. Wiertło S-SDS  8 x 110";8.29;8.29;;;;0.00;1905;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24638.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24639.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24640.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS10260;1;"STAR. Wiertło S-SDS 10 x 260";15.42;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";5907418860651;Starfix;PLN;0.00;25.73.40.0;0.1;;0;"STAR. Wiertło S-SDS 10 x 260";"STAR. Wiertło S-SDS 10 x 260";15.42;15.42;;;;0.00;2535;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24641.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24642.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24643.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
SSDS10300;1;"STAR. Wiertło S-SDS 10 x 300";21.88;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARCRAFT > Do betonu SDS (SSDS)";6935904443698;Starfix;PLN;0.00;25.73.40.0;0.12;;0;"STAR. Wiertło S-SDS 10 x 300";"STAR. Wiertło S-SDS 10 x 300";21.88;21.88;;;;0.00;2429;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24644.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24645.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24646.png;;0;0;;;;;;;;0.0000;0.0000;0.0000
